"status_id","created_at","screen_name","text","favorite_count","retweet_count","place_full_name","friends_count","school"
"1208101799753920520",2019-12-20 19:08:09,"dinahlynne","Congratulations and thank you, Joe.  ##GeauxTigers #ClassOf2019 #ClassOf1988 https://t.co/9hCouH6Wca",0,0,NA,225,"lsu"
"1208099944181186562",2019-12-20 19:00:46,"LSUHealthCenter","CONGRATS to the Fall class of 2019!

#LSU #LSU19 #GeauxTigers https://t.co/SkfNcSVszI",0,0,NA,811,"lsu"
"1208099289441996806",2019-12-20 18:58:10,"Redeem_ed","Funny. For all my #SEC friends. 
https://t.co/6w2X1zRdmn
#GeauxTigers",0,0,NA,680,"lsu"
"1208096203260547072",2019-12-20 18:45:54,"historyfreak007","Who says people in Michigan are rooting for ohio as I'm most certainly am not #GeauxTigers https://t.co/IzgkiYO6vt",0,0,NA,1273,"lsu"
"1208096197740814336",2019-12-20 18:45:53,"GardnerOfLove","@OnlyGod4ever @GmanFan45 #GeauxTigers #PlayNeck",1,0,NA,5001,"lsu"
"1208093093414735872",2019-12-20 18:33:33,"Zjtiger13","@LsuFBallTruth That says a lot. #GeauxTigers",0,0,NA,934,"lsu"
"1208092622864232448",2019-12-20 18:31:41,"Chris_4918","@CFAPeachBowl #GeauxTigers",0,0,NA,112,"lsu"
"1208091013035761664",2019-12-20 18:25:17,"therealjakass","@CFAPeachBowl @LSUfootball will win.  #GeauxTigers",0,0,"Richardson, TX",466,"lsu"
"1208090476064256000",2019-12-20 18:23:09,"ATnola_cajunEra","@itskerrii Absolute #Beast #LSU #GeauxTigers #Congrats",0,0,NA,949,"lsu"
"1208086792173432832",2019-12-20 18:08:31,"SaltyNutSnack","A live look inside the Oklahoma locker room! #Ou #BoomerSooner #GeauxTigers  (credits to @LsuTreats ) https://t.co/rZ0xsHwy5E",22,5,NA,432,"lsu"
"1208086624757862401",2019-12-20 18:07:51,"JusTheNerd","@CFAPeachBowl @LSUfootball #GeauxTigers",0,0,NA,142,"lsu"
"1208084532487970817",2019-12-20 17:59:32,"g_sports21","FML. What we’ll be competing with the next 3 years along with Burton. #LSU #GeauxTigers https://t.co/Cwb2zMzrVB",0,0,NA,501,"lsu"
"1208072838911078402",2019-12-20 17:13:04,"g_sports21","If I could choose any RB in the country to come to LSU it would be EJ Smith. I have no idea why LSU didn’t recruit the heck out of him. He can catch the ball out the back field &amp; line up at slot WR #LSU #GeauxTigers",0,0,NA,501,"lsu"
"1208071691076804610",2019-12-20 17:08:30,"g_sports21","We need Zach Evans <U+0001F91E> #LSU #GeauxTigers He would potentially be our starting RB next year.",1,0,NA,501,"lsu"
"1208082664068190208",2019-12-20 17:52:06,"HTigersaint","@TheHerd Collin must be drinking if he thinks @LSUfootball won't blow the tarp off that wagon or whateva they call that bs Oklahoma ride around on da field #GeauxTigers #WeComn",0,0,NA,154,"lsu"
"1208079573621100551",2019-12-20 17:39:50,"michaelfrance","@Nucgirl75 @Saints @LSUfootball #GeauxTigers",1,0,NA,2272,"lsu"
"1208079312546664448",2019-12-20 17:38:47,"Taylor51997073","#GeauxTigers",3,0,NA,696,"lsu"
"1208078384485548032",2019-12-20 17:35:06,"stevieb39la","@LSUfootball @SEC Congratulations!! #GeauxTigers",0,0,NA,1475,"lsu"
"1208078300402397184",2019-12-20 17:34:46,"bryanpaulmartin","#GeauxTigers https://t.co/bVtzjuevd4",1,0,NA,4966,"lsu"
"1208077235258834944",2019-12-20 17:30:32,"stevenalch","Loving my new Christmas gift! @LSUfootball #GeauxTigers https://t.co/HsQ6Q2MOI3",2,0,NA,64,"lsu"
"1208077216401244160",2019-12-20 17:30:28,"Eric_Bruce23","@CFAPeachBowl #GEAUXTIGERS",0,0,NA,194,"lsu"
"1208074519723859968",2019-12-20 17:19:45,"collin_crockett","@CFAPeachBowl #GeauxTigers https://t.co/C97BeOukpB",0,0,NA,964,"lsu"
"1208071479889453059",2019-12-20 17:07:40,"JBone9884","@SECBarstool seen somebody win the SEC championship with a GOAT #Burreaux #GeauxTigers #ForeverLSU https://t.co/C8sJnJX9f1",2,0,NA,353,"lsu"
"1208069499871727617",2019-12-20 16:59:48,"tikaij2","Looks like LSU has missed out on Zach Evans as well, but keep in mind Tiger Nation: WE STILL HAVE 6 SPOTS LEFT! LSU can still grab a few undeclared commits or transfers, we’ll be fine. <U+0001F4AA><U+0001F3FE>
#GeauxTigers https://t.co/E3inw4fwsD",36,1,NA,459,"lsu"
"1208069349803778049",2019-12-20 16:59:12,"_B0lt","@CFAPeachBowl #GeauxTigers",0,0,NA,310,"lsu"
"1208067061462773776",2019-12-20 16:50:06,"libragirl75","@jbook37 How did that work out for them??? Big mistake!! #GeauxTigers #GeauxJoe #LSU https://t.co/bA9nWEegEG",0,0,"Gulfport, MS",1676,"lsu"
"1208066667609313281",2019-12-20 16:48:33,"justinmccain","Love this one!  #HeismanTrophy #GeauxTigers https://t.co/c6n71z4Esd",0,0,NA,640,"lsu"
"1208063879898644480",2019-12-20 16:37:28,"JayKillz","<U+0001F92B><U+0001F4AA><U+0001F3FE> #GeauxTigers https://t.co/5Asz1JWCU0",0,0,NA,160,"lsu"
"1208038681338138626",2019-12-20 14:57:20,"LSU_Mellie","The #GOAT <U+0001F410> #GeauxTigers #ForeverLSU <U+0001F49C><U+0001F49B><U+0001F42F> https://t.co/6ekpyxOLMy",1,0,NA,1984,"lsu"
"1208062610211508226",2019-12-20 16:32:25,"LSU_Mellie","<U+0001F44F><U+0001F49C><U+0001F49B><U+0001F42F><U+0001F468><U+200D><U+0001F393> #GeauxTigers #ForeverLSU <U+0001F49C><U+0001F49B><U+0001F42F> https://t.co/cPqQGiX3KL",4,0,NA,1984,"lsu"
"1208062452392452097",2019-12-20 16:31:48,"kpistol20","@CFAPeachBowl #GeauxTigers",0,0,"Louisiana, USA",103,"lsu"
"1208061929345998849",2019-12-20 16:29:43,"laneylu_25","Congrats J-rod!! Proud of you<U+0001F49B><U+0001F49C> #GeauxTigers #ChemicalEngineer @ Pete Maravich Assembly Center https://t.co/9UHBxDKpFt",0,0,"Baton Rouge, LA",1208,"lsu"
"1208061531763757062",2019-12-20 16:28:08,"Alex_Maurice251","@thereal_chris24 You’re time bro! #GeauxTigers",0,0,NA,3433,"lsu"
"1208052856667987974",2019-12-20 15:53:40,"Bears3Charliep","@joeward917 @FOXSports @USWNT @OhioStateFB The 2019 USWNT DOMINATED their opponents and set records for goals scored and beat the host country in the World Cup. They scored 13 goals in 1 game. A lot better than that Ohio State team...... and also #GeauxTigers",0,0,"Louisiana, USA",1114,"lsu"
"1208051546681987073",2019-12-20 15:48:27,"GlennPrechac","@LsuFBallTruth Maybe as prestigious as the heisman but it will never get its proper airtime. Why; not an individual award. @LSUfootball  gentlemen, you guys are warriors as we are sooooo proud of your collective accomplishments. Finish strong and protect our Jeaux to the end. #GeauxTigers",0,0,NA,270,"lsu"
"1208050503768129537",2019-12-20 15:44:19,"aye_marion","#GeauxTigers https://t.co/Fh9ZyR4IZN",0,0,NA,165,"lsu"
"1208049646511280128",2019-12-20 15:40:54,"waltersbrgtt","@Kriss1_ @LSUfootball Congratulations <U+0001F389><U+0001F389> #GeauxTigers",0,0,NA,168,"lsu"
"1208049639666180096",2019-12-20 15:40:53,"LSUOnline","YOU DID IT! Congrats to all of our #LSUonline graduates. Don't forget to tag us in your graduation photos throughout the day. #GeauxTigers #LSU19 #LSUgrad https://t.co/ej05nnu83H",29,6,NA,841,"lsu"
"1208049121212477441",2019-12-20 15:38:49,"AlecBordelon","4 LSU players make the list. All were not ranked at the beginning of the season. #GeauxTigers 
https://t.co/amXwVfCPYt",1,0,NA,439,"lsu"
"1208047204000260096",2019-12-20 15:31:12,"_DHSLadyTigers","<U+0001F6A8>GAMEDAY<U+0001F6A8>
<U+26F9><U+0001F3FB><U+200D><U+2640><U+FE0F>: Doyle Vs. Hanson 
<U+0001F4C6>: Friday, December 20, 2019
<U+23F0>: 7:00P.M.
<U+0001F3DF>: Hanson Memorial School
Please  come out and watch the Lady Tigers as they play their second game of the 76th Hanson Memorial Classic!
#GEAUXTIGERS       #UNFINISHEDBUSINESS https://t.co/DxuzV4fG6A",9,1,NA,803,"lsu"
"1208046613278724096",2019-12-20 15:28:51,"HoughDaddy3","@CFAPeachBowl LSU baby! #GeauxTigers https://t.co/pVZ5XHatai",1,0,NA,1034,"lsu"
"1208046257706536961",2019-12-20 15:27:26,"DirectorJimmyZ","@CliftonAJones @bamabelle119 @DontrellChillis @TideRecruits101 This is how I imagine you and your Bama stats #GeauxTigers https://t.co/dJ7evR3Zgh",0,0,"New Orleans, LA",1030,"lsu"
"1208040639209885698",2019-12-20 15:05:07,"miller__24","@CFAPeachBowl #GeauxTigers",0,0,NA,1131,"lsu"
"1208035466139844610",2019-12-20 14:44:33,"iDuck_Ak","@CFAPeachBowl @LSUfootball of course! #GeauxTigers",0,0,NA,472,"lsu"
"1208035324665970688",2019-12-20 14:44:00,"LSUsports","Congrats to all #LSUGrads today, especially our 28 student-athletes who were honored at ""The Tribute.""

<U+0001F4F0>: https://t.co/meNqJbEfpP
#GeauxTigers https://t.co/HAt5vkh3jB",200,29,NA,214,"lsu"
"1208032810520502272",2019-12-20 14:34:00,"Chad_Desormeaux","@Runzekerun01 Knowing this kid played in a very competitive High School area and dominate the way he did is amazing.  It tells me no matter where he goes, he will have immediate impact.  Good luck young man.  #geauxtigers #LSU",0,0,NA,666,"lsu"
"1208032561408217088",2019-12-20 14:33:01,"Avon_Shay","@CFAPeachBowl This New Yawwka iz root’n fer @LSUfootball  #GeauxTigers <U+0001F3C8> Youz got this!!!",0,0,NA,794,"lsu"
"1208032430814302208",2019-12-20 14:32:30,"AngieLocandro","@Mel102208 <U+0001F64C><U+0001F3FC> #elfontheshelf #GeauxTigers",1,0,NA,228,"lsu"
"1208031335035654144",2019-12-20 14:28:09,"Wes_nship","If you ever doubt how important the offensive line is, consider that they turned the actual Ark of the Covenant into the @JoeMooreAward. #GeauxTigers https://t.co/H9N5sKlxTK",17,5,"Atlanta, GA",925,"lsu"
"1208029508546256896",2019-12-20 14:20:53,"_DWilliams_97","@ayoooorashaud We own GA! #GeauxTigers",0,0,NA,815,"lsu"
"1208028975316054016",2019-12-20 14:18:46,"SmokieJeaux","@CFAPeachBowl #GeauxTigers <U+0001F49C><U+0001F49B> https://t.co/dsoPtRJHeu",0,0,NA,975,"lsu"
"1208028329942630411",2019-12-20 14:16:12,"TheRick1041","@CFAPeachBowl #GeauxTigers LSU all day, everyday.",0,0,NA,541,"lsu"
"1208026320111837184",2019-12-20 14:08:13,"wilsonscience","BEST Christmas card ever! <U+0001F923><U+0001F602> These kids keep me laughing! #geauxtigers #lsutigers #LSU #teacherlife https://t.co/VQyBUfvH0R",0,0,NA,21,"lsu"
"1208025030149496833",2019-12-20 14:03:05,"CoachBenware","For the bigs #GeauxTigers https://t.co/YrKECxYdPc",1,1,"Grand Prairie, TX",513,"lsu"
"1208020991680667648",2019-12-20 13:47:03,"JJakeHarris","I’ve got four @CFAPeachBowl tickets for sale if anyone is interested! 

#BoomerSooner #GeauxTigers",0,2,NA,728,"lsu"
"1208020547831025669",2019-12-20 13:45:17,"smansf1","Joe Burrow won the Heisman but people are still spelling his last name “Burrows.” Will it stop after he’s a top 5 pick? Probably not. <U+0001F926><U+200D><U+2642><U+FE0F> #GeauxTigers",0,0,NA,1161,"lsu"
"1208017349250625536",2019-12-20 13:32:34,"LSU_Babe","#GeauxTigers https://t.co/KrQ4j2NMTz",0,0,"Prairieville, LA",417,"lsu"
"1208013174307459072",2019-12-20 13:15:59,"HPRab","Love seeing the big boys up front get the recognition they deserve! #GeauxTigers https://t.co/dunQ6l86sK",1,0,NA,147,"lsu"
"1208013157605744641",2019-12-20 13:15:55,"knanney6","@CFAPeachBowl #GeauxTigers",0,0,NA,33,"lsu"
"1208012880026701825",2019-12-20 13:14:49,"TheOleWarSkule","@LSUallday1986 I'll take that! #GeauxTigers",1,0,NA,1089,"lsu"
